label,text
0,the-dep-have to-aux-enter enter-xcomp-the the-det-cell cell-dobj-enter you-nsubj-have have-ROOT-have to-aux-use use-xcomp-have atp-compound-energy energy-dobj-use .-punct-have
2,"three-nummod-processes processes-nsubj-are used-acl-processes by-agent-used cells-pobj-by are-ROOT-are diffusion-attr-are ,-punct-diffusion which-nsubj-is is-relcl-diffusion the-det-movement movement-attr-is of-prep-movement molecules-pobj-of over-prep-movement a-det-membrane selectively-advmod-permeable permeable-amod-membrane membrane-pobj-over ,-punct-membrane osmosis-conj-membrane ,-punct-membrane which-nsubj-involves involves-relcl-membrane water-nsubjpass-passed being-auxpass-passed passed-conj-is over-prep-passed the-det-membrane membrane-pobj-over ,-punct-passed and-cc-passed active-amod-diffusion diffusion-conj-passed ,-punct-diffusion which-nsubj-requires requires-relcl-diffusion energy-dobj-requires from-prep-energy the-det-cell cell-pobj-from to-aux-move move-xcomp-requires particles-dobj-move through-prep-move the-det-membrane membrane-pobj-through .-punct-are"
3,"one-nummod-process process-nsubj-is used-acl-process by-agent-used cells-pobj-by is-ROOT-is endocytosis-attr-is .-punct-is  -ROOT-  in-prep-engulfs endocytosis-pobj-in ,-punct-engulfs the-det-cell cell-nsubj-engulfs engulfs-ROOT-engulfs a-det-particle particle-dobj-engulfs or-cc-particle another-det-organism organism-conj-particle by-prep-engulfs completely-advmod-surrounding surrounding-pcomp-by it-dobj-surrounding and-cc-surrounding turning-conj-surrounding the-det-space space-dobj-turning with-prep-turning the-det-particle particle-pobj-with into-prep-turning a-det-vesicle vesicle-pobj-into .-punct-engulfs  -ROOT-  this-det-vesicle vesicle-nsubj-travel can-aux-travel now-advmod-travel travel-ROOT-travel into-prep-travel the-det-cell cell-pobj-into .-punct-travel  -ROOT-  also-advmod-used exocytosis-nsubjpass-used is-auxpass-used used-ROOT-used by-agent-used cells-pobj-by to-aux-get get-xcomp-used certain-amod-materials materials-dobj-get to-aux-leave leave-xcomp-used the-det-cell cell-dobj-leave .-punct-used  -ROOT-  a-det-vesicle vesicle-nsubjpass-created is-auxpass-created created-ROOT-created around-prep-created the-det-particle particle-pobj-around which-nsubjpass-transferred is-auxpass-transferred then-advmod-transferred transferred-relcl-particle outside-prep-transferred of-prep-outside the-det-membrane cell-compound-membrane membrane-pobj-of .-punct-created  -ROOT-  another-det-process process-nsubj-is used-acl-process by-agent-used cells-pobj-by is-ROOT-is diffusion-attr-is through-prep-is protein-compound-channels channels-pobj-through .-punct-is  -nsubjpass-opened the-det-directs directs-nsubjpass-opened for-prep-directs a-det-channel protein-compound-channel channel-pobj-for to-aux-opened be-auxpass-opened opened-ROOT-opened up-prt-opened in-prep-opened the-det-membrane cell-compound-membrane membrane-pobj-in ,-punct-opened and-cc-opened diffusion-nsubj-takes then-advmod-takes takes-conj-opened its-poss-course natural-amod-course course-dobj-takes of-prep-takes moving-pcomp-of from-prep-moving an-det-area area-pobj-from of-prep-area high-amod-concentration concentration-pobj-of to-prep-concentration an-det-area area-pobj-to of-prep-area low-amod-concentration concentration-pobj-of until-mark-reached equillibrium-nsubjpass-reached is-auxpass-reached reached-advcl-moving .-punct-takes"
0,the-det-wall cell-compound-wall wall-nsubj-desides desides-ROOT-desides what-nsubj-comes comes-ccomp-desides in-prt-comes and-cc-in out-conj-in of-prep-out the-det-cell cell-pobj-of throught-prep-comes its-poss-holes small-amod-holes holes-nsubj-throught that-nsubj-help help-relcl-holes make-xcomp-help up-prt-make the-det-wall cell-compound-wall wall-dobj-make .-punct-desides the-det-holes holes-nsubj-suck in-prep-holes the-det-help wall-compound-help help-pobj-in suck-ROOT-suck in-prep-suck the-det-nutrients nutrients-pobj-in that-nsubj-help the-det-cell cell-amod-holes needs.the-amod-holes holes-nsubj-help also-advmod-help help-relcl-nutrients remove-xcomp-help waste-dobj-remove from-prep-remove the-det-membrane cell-compound-membrane membrane-pobj-from .-punct-suck
0,"cells-nsubj-use use-ROOT-use processes-dobj-use to-aux-control control-xcomp-use the-det-movement movement-dobj-control of-prep-movement substances-pobj-of across-prep-substances the-det-membrane cell-compound-membrane membrane-pobj-across ,-punct-use these-det-processes processes-nsubj-are are-conj-use respiration-attr-are ,-punct-respiration cell-compound-division division-conj-respiration ,-punct-division and-cc-are also-advmod-reproduction reproduction-conj-are .-punct-are"
1,one-nsubj-is of-prep-one them-pobj-of is-ROOT-is that-mark-is the-det-membrane cell-compound-membrane membrane-nsubj-is is-ccomp-is selectivley-advmod-permeable permeable-acomp-is .-punct-is the-det-membrane cell-compound-membrane membrane-nsubj-controlls controlls-ROOT-controlls what-nsubj-enters enters-ccomp-controlls and-cc-enters exits-conj-enters the-det-cell cell-dobj-exits .-punct-controlls  -ROOT-  the-det-nucleus nucleus-nsubj-tells tells-ROOT-tells the-det-cell cell-dobj-tells what-dobj-do to-aux-do do-relcl-cell because-mark-acts it-nsubj-acts acts-advcl-tells as-prep-acts a-det-brain brain-pobj-as .-punct-tells
0,cells-nsubj-control can-aux-control control-ROOT-control which-det-strains amino-compound-acid acid-compound-strains strains-nsubj-pass pass-ccomp-control through-prep-pass the-det-membrane membrane-pobj-through as-mark-directed directed-advcl-pass by-agent-directed the-det-nucleus nucleus-pobj-by of-prep-nucleus that-det-cell cell-pobj-of .-punct-control
1,osmosis--nsubj-is is-ROOT-is the-det-movement movement-attr-is of-prep-movement water-pobj-of between-prep-movement the-det-movement cell-compound-movement membranesdiffusion-compound-movement --punct-movement movement-pobj-between of-prep-movement other-amod-materials materials-pobj-of through-prep-movement the-det-membrane cell-compound-membrane membrane-pobj-through
0,"difffusion-nmod-carriers ,-punct-difffusion osmosis-conj-difffusion ,-punct-osmosis and-cc-osmosis protein-compound-carriers carriers-ROOT-carriers"
0,they-nsubj-controll controll-ROOT-controll the-det-movement movement-dobj-controll if-mark-substance substance-advcl-controll across-prep-substance the-det-membrane cell-compound-membrane membrane-pobj-across by-prep-controll helping-pcomp-by to-aux-figure figure-xcomp-helping out-prt-figure what-nsubj-goes goes-ccomp-figure in-advmod-goes and-cc-goes what-nsubj-comes comes-conj-goes out-advmod-comes ..-punct-controll
0,translocation-compound-protein .-punct-translocation protein-ROOT-protein
0,homeostasis-nmod-system     -amod-system respiration-compound-system system-ROOT-system
0,"three-nummod-processes processes-nsubj-are used-acl-processes by-agent-used cells-pobj-by to-aux-control control-xcomp-used the-det-movement movement-dobj-control across-prep-control a-det-membrane cell-compound-membrane membrane-pobj-across are-ROOT-are osmosis-attr-are ,-punct-osmosis diffusion-conj-osmosis ,-punct-diffusion and-cc-diffusion active-amod-transport transport-conj-diffusion .-punct-are"
0,carry-ROOT-carry information-compound-nutrients provide-compound-nutrients nutrients-dobj-carry
2,"cells-nsubj-use use-ROOT-use active-amod-transport transport-dobj-use to-aux-get get-xcomp-use anything-dobj-get that-nsubj-is is-relcl-anything bigger-acomp-is than-prep-bigger a-det-protein protein-pobj-than through-prep-is the-det-membrane membrane-pobj-through .-punct-use this-nsubj-requires requires-ROOT-requires energy-dobj-requires .-punct-requires cells-nsubj-use also-advmod-use use-ROOT-use diffusion-dobj-use to-aux-get get-xcomp-use most-amod-liquids liquids-dobj-get across-prep-get the-det-membrane membrane-pobj-across .-punct-use the-det-process last-amod-process process-nsubjpass-called that-dobj-use cells-nsubj-use use-relcl-process is-auxpass-called called-ROOT-called osmosis-oprd-called ,-punct-called and-cc-called that-nsubjpass-used is-auxpass-used used-conj-called to-aux-get get-xcomp-used water-dobj-get across-prep-get the-det-membrane membrane-pobj-across .-punct-used neither-preconj-diffusion the-det-diffusion diffusion-nsubj-require nor-cc-diffusion the-det-osmosis osmosis-conj-diffusion require-ROOT-require and-cc-require energy-conj-require .-punct-require"
0,"the-det-membrane cell-compound-membrane membrane-nsubj-has has-ROOT-has three-nummod-processes processes-dobj-has to-aux-control control-relcl-processes the-det-movement movement-dobj-control of-prep-movement substances-pobj-of ,-punct-control one-nsubj-being being-advcl-has that-mark-protects it-nsubj-protects protects-ccomp-being the-det-cell cell-dobj-protects ,-punct-protects allowing-advcl-protects only-advmod-what what-dobj-wants it-nsubj-wants wants-ccomp-allowing to-aux-enter enter-xcomp-wants and-cc-enter exit-conj-enter .-punct-has"
1,"osmosis-ROOT-osmosis ,-punct-osmosis the-det-movement movement-appos-osmosis of-prep-movement water-pobj-of from-prep-movement one-nummod-place place-pobj-from to-prep-from another-pobj-to .-punct-osmosis diffusion-ROOT-diffusion ,-punct-diffusion the-det-movement movement-appos-diffusion of-prep-movement materials-pobj-of from-prep-movement one-nummod-place place-pobj-from to-prep-movement another-pobj-to .-punct-diffusion"
0,cells-nsubj-use use-ROOT-use diffusion-dobj-use to-aux-move move-xcomp-use subtstances-dobj-move across-prep-move the-det-membrane membrane-pobj-across and-cc-move obtain-conj-move equilibrium-dobj-obtain .-punct-use
2,"a-det-cell cell-nsubj-uses uses-ROOT-uses diffusion-dobj-uses ,-punct-diffusion osmosis-conj-diffusion ,-punct-osmosis and-cc-osmosis transportation-conj-osmosis .-punct-uses in-prep-are diffusion-pobj-in ,-punct-are substances-nsubj-are are-ROOT-are able-acomp-are to-aux-travel travel-xcomp-able across-prep-travel a-det-membrane semi-nmod-membrane permiable-amod-membrane membrane-pobj-across .-punct-are osmosis-nsubj-uses mainly-advmod-uses uses-ROOT-uses water-dobj-uses to-aux-move move-xcomp-uses across-prep-move a-det-membrane cell-compound-membrane membrane-pobj-across .-punct-uses there-expl-are are-ROOT-are two-nummod-types types-attr-are of-prep-types transport-pobj-of :-punct-types active-amod-types and-cc-active passive-conj-active .-punct-are active-amod-transport transport-nsubj-uses uses-ROOT-uses energy-dobj-uses from-prep-uses the-det-cell cell-pobj-from to-aux-move move-xcomp-uses over-prep-move the-det-membrane cell-compound-membrane membrane-pobj-over while-mark-uses passive-amod-transport transport-nsubj-uses uses-advcl-move heat-dobj-uses .-punct-uses"
1,cells-nsubj-use use-ROOT-use diffition-dobj-use the-det-transport a-det-transport transport-appos-diffition that-nsubj-use does-aux-use not-neg-use use-relcl-transport energy-dobj-use .-punct-use  -dobj-use cells-nsubj-use use-ccomp-use passisve-compound-transport transport-dobj-use where-advmod-comes a-det-sudstance sudstance-nsubj-comes comes-relcl-transport into-prep-comes a-det-cell cell-pobj-into .-punct-use  -mark-use cells-nsubj-use use-advcl-use active-amod-transport transport-dobj-use which-dobj-uses a-det-cell cell-nsubj-uses uses-relcl-transport energy-dobj-uses to-aux-grab grab-xcomp-uses a-det-substance substance-dobj-grab .-punct-use
0,one-nummod-way way-nsubj-is is-ROOT-is by-prep-is using-pcomp-by cilia-dobj-using to-aux-move move-xcomp-using substances-dobj-move across-prep-move the-det-membrane membrane-pobj-across with-prep-move small-amod-apendages hair-npadvmod-like --punct-like like-amod-apendages apendages-pobj-with .-punct-is another-det-way way-nsubj-is is-ROOT-is to-aux-use use-xcomp-is flagella-amod-apendages long-amod-apendages whip-npadvmod-like --punct-like like-amod-apendages apendages-dobj-use used-advcl-use to-aux-move move-xcomp-used substances-dobj-move across-prep-move the-det-membrane cell-compound-membrane membrane-pobj-across .-punct-is one-nummod-way more-amod-way way-nsubj-is to-aux-control control-relcl-way the-det-movement movement-dobj-control of-prep-movement substances-pobj-of across-prep-substances the-det-membrane cell-compound-membrane membrane-pobj-across is-ROOT-is by-prep-is releasing-pcomp-by ribosomes-dobj-releasing .-punct-is
0,interphase-compound-entermetaphase :-punct-substances substances-compound-entermetaphase entermetaphase-npadvmod-leave :-punct-are nutrients-nsubj-are are-ccomp-leave collectedanaphase-acomp-are :-punct-leave unneccessary-amod-substances substances-nsubj-leave leave-ROOT-leave
0,"nuecleus-ROOT-nuecleus ,-punct-nuecleus enzymes-conj-nuecleus ,-punct-enzymes jesus-appos-enzymes"
0,"one-nsubj-be of-prep-one the-det-processes three-nummod-processes processes-pobj-of would-aux-be be-ROOT-be the-det-wall cell-compound-wall wall-attr-be ,-punct-be because-mark-keeps it-nsubj-keeps keeps-advcl-be things-dobj-keeps from-prep-keeps entering-pcomp-from and-cc-entering exiting-conj-entering the-det-cell cell-dobj-exiting .-punct-be"
0,1-nummod-osmosis2 .-punct-1 osmosis2-ROOT-osmosis2 .-punct-osmosis2 diffusion3-meta-respiration .-punct-diffusion3 respiration-ROOT-respiration
0,-its-amod-nucleus nucleus-nsubj-sends sends-ROOT-sends out-prt-sends information-dobj-sends to-prep-sends the-det-membrane cell-compound-membrane membrane-pobj-to so-mark-preform it-nsubj-preform can-aux-preform preform-advcl-sends functions.-uses-dobj-preform mitochondrion-advmod-preform to-aux-give give-advcl-preform the-det-commands.- cell-compound-membrane membrane-compound-commands.- commands.--dobj-give uses-conj-sends proteins-dobj-uses
2,processe-ROOT-processe one-nummod-processe :-punct-processe processe-nsubj-is one-nsubj-is is-ccomp-requires active-amod-transport transport-attr-is ;-punct-requires this-nsubj-requires requires-ROOT-requires energy-dobj-requires .-punct-requires processe-ROOT-processe two-nummod-processe :-punct-processe processe-nsubj-is two-nummod-processe is-ccomp-require passive-amod-transport transport-attr-is ;-punct-require this-nsubj-require does-aux-require not-neg-require require-ROOT-require energy-dobj-require .-punct-require processe-ROOT-processe three-nummod-processe :-punct-processe processe-nsubj-is three-nummod-processe is-ROOT-is no-det-movement movement-attr-is .-punct-is
0,cells-nsubj-transport transport-ROOT-transport energy-dobj-transport across-prep-transport the-det-membrane membrane-pobj-across .-punct-transport
0,"one-nummod-process process-nsubj-is is-ROOT-is osmosis-attr-is .-punct-is another-nsubj-is is-ROOT-is diffusion-attr-is .-punct-is the-det-last last-nsubj-is is-ROOT-is transfusion-attr-is ,-punct-is"
2,"osmosis-ROOT-osmosis :-punct-osmosis osmosis-nsubj-is is-acl-osmosis  -advmod-is a-det-transport type-nmod-transport passive-amod-transport transport-attr-is across-prep-transport a-det-barrier barrier-pobj-across ,-punct-transport such-amod-as as-prep-transport a-det-membrane cell-compound-membrane membrane-pobj-as .-punct-is  -nsubj-require this-det-type type-nsubj-require of-prep-type transport-pobj-of does-aux-require not-neg-require require-ROOT-require any-det-energy energy-dobj-require .-punct-require phagocytosis-ROOT-phagocytosis :-punct-phagocytosis phagocytosis-nsubj-is is-ROOT-is a-det-process process-attr-is by-prep-surrounds which-pobj-by a-det-cell cell-nsubj-surrounds surrounds-relcl-process a-det-material material-dobj-surrounds and-cc-surrounds brings-conj-surrounds it-dobj-brings into-prep-brings the-det-cell cell-pobj-into .-punct-is  -ROOT-  this-det-process process-nsubj-is is-ROOT-is a-det-type type-attr-is of-prep-type endocytosis-pobj-of and-cc-is this-det-process process-nsubj-requires requires-conj-is energy-dobj-requires .-punct-requires endocytosis-nsubj-brings :-punct-brings in-prep-brings this-det-process process-pobj-in ,-punct-brings a-det-cell cell-nsubj-brings brings-ROOT-brings in-prep-brings molecules-pobj-in or-cc-molecules substances-conj-molecules ,-punct-substances which-nsubj-requres requres-relcl-substances energy-dobj-requres .-punct-brings  -ROOT-  this-nsubj-is is-ROOT-is a-det-typw typw-attr-is of-prep-typw active-amod-transport transport-pobj-of .-punct-is"
0,by-ROOT-by carring-pcomp-by them-dobj-carring
0,"diffusion-ROOT-diffusion ,-punct-diffusion crossing-acl-diffusion over-advmod-crossing ,-punct-diffusion active-amod-diffusion diffusion-dobj-crossing"
0,"photosenthisis-ROOT-photosenthisis ,-punct-photosenthisis"
0,transportation-npadvmod-soak they-nsubj-move move-relcl-transportation all-advmod-around around-prep-move the-det-placethey placethey-pobj-around soak-ROOT-soak up-prt-soak nutrientsthey-nsubj-have have-aux-have have-ROOT-have ribomsomes-dobj-have they-nsubj-collect collect-conj-have enyzymes-dobj-collect
1,osmosis-compound-transports transports-nsubj-using by-prep-transports waterfilicated-amod-diffusion diffusion-pobj-by from-prep-transports lower-pobj-from to-prep-from higher-amod-using using-ROOT-using proteindiffusion-dobj-using from-prep-using high-pobj-from to-prep-using low-pobj-to
0,"the-det-processes processes-nsubj-is cells-nsubj-use use-relcl-processes is-ROOT-is translation-attr-is ,-punct-translation transcription-conj-translation ,-punct-transcription and-cc-transcription diffusion-conj-transcription .-punct-is the-det-cell cell-nsubj-enter can-aux-enter enter-ROOT-enter the-det-cell cell-dobj-enter through-prep-enter diffusion-pobj-through .-punct-enter in-prep-changes translation-pobj-in ,-punct-changes the-det-changes cell-compound-changes changes-ROOT-changes it-nsubj-'s 's-ccomp-moves enzymes-attr-'s and-cc-with with-prep-moves transcription-pobj-with the-det-cell cell-nsubj-moves moves-ROOT-moves it-nsubj-'s 's-ccomp-moves strands-attr-'s of-prep-strands dna-pobj-of .-punct-moves"
0,exocytosis-amod-movement --punct-movement movement-ROOT-movement of-prep-movement substances-pobj-of out-prep-movement of-prep-out a-det-movement cellendocytosis-amod-movement --punct-movement movement-pobj-of of-prep-movement substances-pobj-of into-prep-movement a-det-substances cellsolute-amod-substances pump-npadvmod-moving --punct-moving moving-amod-substances substances-pobj-into in-prep-substances and-cc-in out-conj-in of-prep-out cell-pobj-of
0,it-nsubj-gives gives-ROOT-gives it-dative-gives the-det-imformationprotectes imformationprotectes-dobj-gives it-dative-gives
0,1-ROOT-1 .-punct-1 they-nsubj-move move-ROOT-move by-prep-move useing-pcomp-by little-amod-hairs hairs-dobj-useing on-prep-useing them.2-pobj-on .-punct-move they-nsubj-use use-ROOT-use there-expl-membrains membrains-dobj-use to-aux-control control-xcomp-membrains there-advmod-control movement-dobj-control .-punct-use 3-meta-move .-punct-3  -punct-move they-nsubj-move move-ROOT-move when-advmod-need they-nsubjpass-need are-auxpass-need need-advcl-move by-agent-need the-det-membrain membrain-pobj-by .-punct-move
1,the-det-membrane cell-compound-membrane membrane-nsubj-is is-ROOT-is selective-acomp-is on-prep-is what-dobj-lets it-nsubj-lets lets-pcomp-on pass-ccomp-lets through-prep-lets it-pobj-through .-punct-is  -dep-lets it-nsubj-lets only-advmod-lets lets-ROOT-lets certain-amod-things things-dobj-lets that-nsubj-help will-aux-help help-relcl-things the-det-cell cell-nsubj-pass pass-ccomp-help through-prep-pass its-poss-barrier barrier-pobj-through .-punct-lets
0,osmosisdiffusion-ROOT-osmosisdiffusion
0,"mitochondria-ROOT-mitochondria ,-punct-mitochondria golgi-compound-body body-conj-mitochondria ,-punct-body mitosis-conj-body"
0,"the-det-processes three-nummod-processes processes-nsubj-are are-ROOT-are replication-attr-are ,-punct-replication transcription-conj-replication ,-punct-transcription and-cc-transcription translation-conj-transcription .-punct-are"
1,endocrytosis--nsubj-chooses chooses-ROOT-chooses what-nsubj-goes goes-ccomp-chooses inexocytosis--advmod-choose choose-conj-chooses what-nsubj-goes goes-ccomp-choose outselective-amod-permeabilty- permeabilty--nsubj-chooses chooses-conj-chooses what-nsubj-goes goes-ccomp-chooses in-advmod-goes and-cc-in out-conj-in of-prep-out the-det-cell cell-pobj-of
0,they-nsubj-use use-ROOT-use the-det-cell cell-compound-mebrain mebrain-dobj-use to-aux-move move-xcomp-use from-prep-move place-pobj-from to-prep-move placethey-pobj-to can-aux-use use-conj-use the-det-flow flow-dobj-use of-prep-flow water-pobj-of
0,the-det-cells cells-nsubj-use use-ROOT-use cell-compound-defussion defussion-dobj-use
0,the-det-membrane cell-compound-membrane membrane-nsubj-creates creates-ROOT-creates a-det-barrier barrier-dobj-creates for-prep-barrier all-det-things things-nsubj-entering entering-pcomp-for or-cc-entering exiting-conj-entering the-det-cell cell-dobj-exiting .-punct-creates the-det-body golgi-amod-body body-nsubj-works works-ROOT-works as-prep-works a-det-mule pack-compound-mule mule-pobj-as to-aux-move move-advcl-works proteins-dobj-move throughout-prep-move the-det-cell cell-pobj-throughout .-punct-works the-det-cilia cilia-nsubj-are or-cc-cilia flagella-conj-cilia are-ROOT-are finger-npadvmod-like --punct-like like-amod-structures structures-attr-are used-acl-structures to-aux-move move-xcomp-used objects-dobj-move .-punct-are
0,how-advmod-much much-advmod-gets water-nsubj-gets gets-advcl-let in-prep-gets the-det-cell.it cell.it-pobj-in let-ROOT-let 's-nsubj-oxygen oxygen-ccomp-let in-prep-oxygen
0,"it-nsubj-helps helps-ccomp-helps the-det-cells cells-nsubj-move move-ccomp-helps ,-punct-helps it-nsubj-helps also-advmod-helps helps-ROOT-helps take-xcomp-helps out-prt-take bad-amod-baccterrai baccterrai-dobj-take"
0,three-nummod-processes processes-nsubj-are used-acl-processes by-agent-used cells-pobj-by to-aux-control control-xcomp-used the-det-movement movement-dobj-control of-prep-movement substances-pobj-of across-prep-substances the-det-membrane cell-compound-membrane membrane-pobj-across are-ROOT-are trna-compound-nuclie nuclie-attr-are and-cc-nuclie mrna-conj-nuclie .-punct-are
0,"organelle,membrane-ROOT-organelle,membrane ,-punct-organelle,membrane and-cc-organelle,membrane protist-conj-organelle,membrane"
1,-selective-amod-penetration penetration-ROOT-penetration ;-punct-penetration where-advmod-decides a-det-cell cell-nsubj-decides decides-advcl-penetration which-det-substances substances-nsubj-enter can-aux-enter enter-ccomp-decides and-cc-enter which-nsubj-?)-cilia can-aux-?)-cilia not-neg-?)-cilia (-punct-?)-cilia ?)-cilia-conj-enter ;-punct-penetration hair-npadvmod-like --punct-like like-amod-structures structures-appos-penetration that-nsubj-move move-relcl-structures the-det-cell cell-dobj-move (-punct-cell ?)-flagellum-appos-cell ;-punct-penetration also-advmod-structures hair-npadvmod-like --punct-like like-amod-structures structures-appos-penetration that-nsubj-move move-relcl-structures the-det-cell cell-dobj-move (-punct-structures ?-punct-structures )-punct-structures
2,"osmosis-nsubj-is is-ROOT-is one-nummod-way way-attr-is cells-nsubj-move move-relcl-way water-dobj-move across-prep-move its-poss-membrane membrane-pobj-across .-punct-is osmosis-nsubj-is is-ROOT-is the-det-diffusion diffusion-attr-is of-prep-diffusion water-pobj-of .-punct-is diffusion-nsubj-is is-ROOT-is when-advmod-move molecules-nsubj-move move-advcl-is from-prep-move a-det-concentration high-amod-concentration concentration-pobj-from to-prep-move a-det-concentration low-amod-concentration concentration-pobj-to across-prep-concentration the-det-membrane cell-compound-membrane membrane-pobj-across .-punct-is another-det-way way-nsubj-is is-ROOT-is by-prep-is facilitated-amod-diffusion diffusion-pobj-by .-punct-is facilitated-amod-diffusion diffusion-nsubj-is is-ROOT-is when-advmod-move the-det-molecules molecules-nsubj-move move-advcl-is from-prep-move a-det-concentration low-amod-concentration concentration-pobj-from to-prep-move a-det-concentration high-amod-concentration concentration-pobj-to ,-punct-concentration against-prep-concentration the-det-gradient concentration-compound-gradient gradient-pobj-against .-punct-is this-det-type type-nsubj-requires of-prep-type diffusion-pobj-of requires-ROOT-requires atp.-dobj-requires a-det-way third-amod-way way-nsubj-is molecules-nsubj-cross cross-relcl-way the-det-membrane cell-compound-membrane membrane-dobj-cross is-ROOT-is by-prep-is exocytosis-pobj-by .-punct-is exocytosis-nsubj-is is-ROOT-is when-advmod-releases a-det-cell cell-nsubj-releases releases-advcl-is waste-dobj-releases out-prep-releases of-prep-out the-det-cell cell-pobj-of .-punct-is this-det-process process-nsubj-occurs occurs-ROOT-occurs by-prep-occurs diffusion-pobj-by .-punct-occurs"
2,"1-meta-acroos .-punct-1 active-amod-substances transport--amod-substances moveing-compound-substances substances-nsubj-acroos acroos-ROOT-acroos the-det-membrain membrain-dobj-acroos that-nsubj-requiers requiers-relcl-membrain energy-dobj-requiers 2-nummod-energy .-punct-acroos passive-amod-matereals transport--amod-moves moves-compound-matereals matereals-nsubj-acrose acrose-ROOT-acrose the-det-membrain membrain-dobj-acrose ,-punct-membrain requiers-conj-membrain no-det-energy energy-dobj-requiers"
0,they-nsubj-use use-ROOT-use their-poss-tail tail-dobj-use for-prep-use movement.proteinsnucleus-pobj-for
1,one-nummod-prosses prosses-nsubj-is of-prep-prosses moving-pcomp-of substances-dobj-moving across-prep-moving a-det-cell cell-pobj-across is-ROOT-is osmosis-attr-is .-punct-is this-nsubj-is is-ROOT-is when-advmod-masses water-nsubj-masses masses-advcl-is through-prep-masses the-det-membrane cell-compound-membrane membrane-pobj-through .-punct-is
0,"some-det-cells cells-nsubj-use use-ROOT-use the-det-wall cell-compound-wall wall-dobj-use as-prep-use a-det-barrier barrier-pobj-as ,-punct-use to-aux-allow allow-xcomp-use or-cc-allow block-conj-allow certain-amod-sustances sustances-dobj-block from-prep-block coming-pcomp-from in-advmod-coming .-punct-use  -dep-be other-amod-particles particles-nsubj-be may-aux-be be-ROOT-be too-advmod-large large-acomp-be to-aux-come come-xcomp-be through-prt-come by-prep-come themselves-pobj-by ,-punct-be so-mark-absorb other-amod-cells cells-nsubj-absorb will-aux-absorb absorb-advcl-be them-dobj-absorb and-cc-absorb carry-conj-absorb them-dobj-carry through-prt-carry .-punct-be  -prep-use other-amod-cells cells-nsubj-use may-aux-use use-ROOT-use osmosis-dobj-use as-prep-use a-det-means means-pobj-as of-prep-means transporting-pcomp-of or-cc-transporting disposing-conj-transporting of-prep-disposing certain-amod-sustances sustances-pobj-of .-punct-use"
0,-mrna-nsubj-carries carries-ROOT-carries out-prt-carries messages-dobj-carries throughout-prep-carries the-det-transfers cell-compound-trna --punct-trna trna-compound-transfers transfers-nsubj-reproduces energies-dobj-transfers throughout-prep-transfers the-det-rrna cell-compound-rrna --punct-rrna rrna-pobj-throughout reproduces-conj-carries
0,one-nummod-part part-nsubj-opens opens-ROOT-opens and-cc-opens kinda-aux-suck suck-conj-opens it-dobj-suck in-prep-suck and-cc-suck another-det-part part-nsubj-filters filters-conj-suck to-aux-keep keep-xcomp-filters the-det-thing bad-amod-thing thing-dobj-keep out-prt-keep and-cc-keep then-advmod-closes the-det-part first-amod-part part-nsubj-closes which-nsubj-is is-relcl-part the-det-membrane cell-compound-membrane membrane-nsubj-closes closes-conj-filters back-advmod-up up-advmod-closes .-punct-filters
0,the-det-holes holes-nsubj-let in-prep-holes a-det-membrane cell-compound-membrane membrane-pobj-in let-ROOT-let proteins-dobj-let and-cc-proteins other-amod-good good-amod-things or-cc-good bad-conj-good things-conj-proteins that-dobj-need cells-nsubj-need need-relcl-proteins into-prep-need and-cc-into out-conj-into of-prep-out the-det-cell cell-pobj-of by-prep-need opening-pobj-by and-cc-opening closing-conj-opening .-punct-let the-det-nucleous nucleous-nsubj-tells tells-ROOT-tells the-det-membrane cell-compound-membrane membrane-dobj-tells when-advmod-when and-cc-when when-advmod-open not-neg-open to-aux-open open-advcl-tells its-poss-holes holes-dobj-open up-prt-open to-aux-let let-advcl-open things-dobj-let in-prep-things and-cc-in out-conj-in .-punct-tells
0,cells-nsubj-change change-ROOT-change prokaryotesprotects-compound-nucleuscirculates nucleuscirculates-dobj-change other-amod-cells cells-conj-nucleuscirculates
0,"three-nummod-processes processes-nsubj-is used-acl-processes by-agent-used cells-pobj-by to-aux-control control-xcomp-used the-det-movement movement-dobj-control of-prep-movement substances-pobj-of across-prep-substances the-det-membrane cell-compound-membrane membrane-pobj-across is-ROOT-is type-attr-is of-prep-type phase-pobj-of their-poss-on on-prep-type ,-punct-type the-det-protein protein-appos-type that-nsubj-tells tells-relcl-protein when-advmod-replicate to-aux-replicate replicate-xcomp-tells .-punct-is"
